bbl,year,isElig,isQTL,isSWL,isBot50nta,isBot25boro,isBot20boro,isBot10boro,isBot25nta,isBot20nta,isBot10nta,boro,nta,sale_date,sale_qtr,sale_year,pair_id,sale1_date,is_spec_tot_50thQ,is_spec_tot_75thQ,is_spec_tot_90thQ,is_spec_tot_50thY,is_spec_tot_75thY,is_spec_tot_90thY,rsu,HPDv_all,HPDv_C,evicts,th_found,demo_filed,demos,alt1_filed,alt1s
1014400019,2016,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,65,2016-08-03,0,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2017,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2018,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1,NA,NA,NA,NA,NA
1014400019,2019,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2020,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2021,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2022,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014400019,2023,1,1,0,1,1,1,0,1,1,1,1,Lenox Hill-Roosevelt Island,2020-10-22T00:00:00Z,2020.75,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032920001,2016,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,12,2,NA,NA,NA,NA,NA,NA
2032920001,2017,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,16,NA,1,NA,NA,NA,NA,NA
2032920001,2018,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,41,4,1,NA,NA,NA,NA,NA
2032920001,2019,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,22,7,NA,NA,NA,NA,NA,NA
2032920001,2020,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,15,4,1,NA,NA,NA,NA,NA
2032920001,2021,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,78,12,3,NA,NA,NA,NA,NA,NA
2032920001,2022,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,31,NA,NA,NA,NA,NA,NA
2032920001,2023,1,1,0,0,0,0,0,0,0,0,2,Bedford Park-Fordham North,2021-10-28T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3064140034,2016,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,NA,NA,NA,NA,NA,NA
3064140034,2017,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,NA,NA,NA,NA,NA,NA
3064140034,2018,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,15,29,2,NA,NA,NA,NA,NA,NA
3064140034,2019,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,11,6,NA,NA,NA,NA,NA,NA,NA
3064140034,2020,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA
3064140034,2021,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
3064140034,2022,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
3064140034,2023,1,1,0,0,0,0,0,0,0,0,3,Bath Beach,2018-06-14T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027210040,2016,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,37,4,NA,NA,NA,NA,NA,NA
2027210040,2017,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,72,25,NA,NA,NA,NA,NA,NA
2027210040,2018,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,58,15,1,NA,NA,NA,NA,NA
2027210040,2019,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,47,16,NA,NA,NA,NA,NA,NA
2027210040,2020,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,92,28,NA,NA,NA,NA,NA,NA
2027210040,2021,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,42,18,NA,NA,NA,NA,NA,NA
2027210040,2022,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,18,6,NA,NA,NA,NA,NA,NA
2027210040,2023,1,1,0,1,1,1,1,0,0,0,2,Hunts Point,2021-09-24T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3012060028,2016,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,11,NA,NA,NA,NA,NA,NA
3012060028,2017,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,8,NA,NA,NA,NA,NA,NA
3012060028,2018,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,26,71,12,1,NA,NA,NA,NA,NA
3012060028,2019,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,26,82,13,NA,NA,NA,NA,NA,NA
3012060028,2020,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,26,22,6,NA,NA,NA,NA,NA,NA
3012060028,2021,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,NA,NA,NA,NA,NA,NA
3012060028,2022,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA
3012060028,2023,1,1,1,1,0,0,0,0,0,0,3,Crown Heights North,2020-08-31T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2016,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2017,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2018,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2019,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2020,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2021,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2022,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006190068,2023,0,1,0,1,0,0,0,0,0,0,1,West Village,2019-04-29T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039260031,2016,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,50,12,NA,NA,NA,NA,NA,NA
2039260031,2017,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,112,20,3,NA,NA,NA,NA,NA
2039260031,2018,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,219,33,2,NA,NA,NA,NA,NA
2039260031,2019,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,45,15,3,NA,NA,NA,NA,NA
2039260031,2020,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,5,3,NA,NA,NA,NA,NA,NA
2039260031,2021,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,8,1,NA,NA,NA,NA,NA,NA
2039260031,2022,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,51,2,1,NA,NA,NA,NA,NA,NA
2039260031,2023,1,1,0,1,0,0,0,1,1,1,2,West Farms-Bronx River,2018-09-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031450010,2016,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2,NA,NA,NA,NA,NA,NA
2031450010,2017,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,16,2,NA,1,NA,NA,NA,NA,NA
2031450010,2018,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
2031450010,2019,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,16,1,1,NA,NA,NA,NA,NA,NA
2031450010,2020,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,16,5,NA,NA,NA,NA,NA,NA,NA
2031450010,2021,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031450010,2022,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2031450010,2023,1,1,1,1,0,0,0,0,0,0,2,Fordham South,2021-06-21T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2016,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2017,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2018,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2019,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2020,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2021,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1013290035,2022,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,57,1,NA,NA,NA,NA,NA,NA,NA
1013290035,2023,1,1,0,1,0,0,0,0,0,0,1,Turtle Bay-East Midtown,2018-08-06T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2016,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2017,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2018,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2019,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2020,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2021,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2022,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500033,2023,0,1,0,1,1,1,0,0,0,0,1,Turtle Bay-East Midtown,2019-12-18T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3076120032,2016,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,12,12,1,NA,NA,NA,NA,NA,NA
3076120032,2017,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA
3076120032,2018,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,10,9,2,NA,NA,NA,NA,NA,NA
3076120032,2019,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
3076120032,2020,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
3076120032,2021,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
3076120032,2022,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA
3076120032,2023,1,1,1,1,1,1,0,0,0,0,3,Flatlands,2019-03-06T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4053090003,2016,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
4053090003,2017,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4053090003,2018,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,36,4,1,NA,NA,NA,NA,NA,NA
4053090003,2019,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,36,4,NA,NA,NA,NA,NA,NA,NA
4053090003,2020,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,36,20,6,NA,NA,NA,NA,NA,NA
4053090003,2021,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,36,15,NA,NA,NA,NA,NA,NA,NA
4053090003,2022,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,8,NA,NA,NA,NA,NA,NA
4053090003,2023,1,1,0,1,1,1,1,0,0,0,4,Auburndale,2021-09-03T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030440016,2016,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,34,6,2,NA,NA,NA,NA,NA,NA
3030440016,2017,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,34,23,2,1,NA,NA,NA,NA,NA
3030440016,2018,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA
3030440016,2019,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,17,1,NA,NA,NA,NA,NA
3030440016,2020,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,NA,NA,NA,NA,NA,NA
3030440016,2021,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,NA,NA,NA,NA,NA,NA
3030440016,2022,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,34,8,1,NA,NA,NA,NA,NA,NA
3030440016,2023,1,1,0,0,0,0,0,0,0,0,3,Bushwick South,2021-11-08T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3021370014,2016,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,2,NA,NA,NA,NA,NA,NA,NA
3021370014,2017,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
3021370014,2018,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,18,3,NA,NA,NA,NA,NA,NA
3021370014,2019,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,3,1,NA,NA,NA,NA,NA,NA
3021370014,2020,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,4,1,NA,NA,NA,NA,NA,NA
3021370014,2021,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
3021370014,2022,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,6,4,NA,NA,NA,NA,NA,NA
3021370014,2023,1,1,0,1,0,0,0,0,0,0,3,North Side-South Side,2019-01-11T00:00:00Z,2019,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3008390001,2016,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,11,11,5,NA,NA,NA,NA,NA,NA
3008390001,2017,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
3008390001,2018,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
3008390001,2019,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1,NA,NA,NA,NA,NA
3008390001,2020,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
3008390001,2021,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3008390001,2022,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3008390001,2023,1,1,1,1,1,1,0,0,0,0,3,Sunset Park West,2020-08-07T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028200009,2016,1,1,1,1,1,1,0,1,1,1,2,East Concourse-Concourse Village,2018-10-04T00:00:00Z,2018.75,2018,575,2016-04-18,1,1,1,1,0,0,NA,24,2,NA,NA,NA,NA,NA,NA
2028200009,2017,1,1,1,1,1,1,0,1,1,1,2,East Concourse-Concourse Village,2018-10-04T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,11,3,NA,NA,NA,NA,NA
2028200009,2018,1,1,1,1,1,1,0,1,1,1,2,East Concourse-Concourse Village,2018-10-04T00:00:00Z,2018.75,2018,576,2018-10-04,0,0,0,0,0,0,70,66,12,1,NA,NA,NA,NA,NA
